col_0,col_1
-10958.0,-32957.0
36994.0,9401.0
8235.0,14793.0
18034.0,35261.0
-10980.0,10888.0
13476.0,-15983.0
13117.0,-35507.0
-33121.0,11397.0
-15461.0,35569.0
10794.0,-14063.0
-35801.0,-37550.0
34427.0,12466.0
35432.0,-13184.0
-10423.0,35920.0
-39221.0,36382.0
-9275.0,-32388.0
-34347.0,10075.0
13130.0,-7253.0
15513.0,10505.0
-32756.0,36051.0
29609.0,33821.0
-7379.0,8341.0
-14418.0,-7639.0
-36266.0,-11964.0
38156.0,13985.0
-29625.0,12325.0
-35017.0,37654.0
-31726.0,9116.0
12052.0,-38178.0
-12923.0,-36340.0
-36631.0,20123.0
18152.0,33978.0
36171.0,-10494.0
16439.0,5982.0
8835.0,-34621.0
-12356.0,-14953.0
36650.0,-11601.0
-35991.0,14098.0
5885.0,-10928.0
-34713.0,34724.0
-15887.0,-29002.0
34207.0,-37737.0
-13025.0,36581.0
30326.0,37027.0
-12539.0,36743.0
-15150.0,16412.0
-19032.0,-8045.0
-35900.0,7402.0
37863.0,37321.0
-10126.0,-16853.0
31649.0,36829.0
12530.0,35851.0
10272.0,34941.0
-15248.0,-13487.0
35910.0,-36629.0
36637.0,5180.0
33998.0,33414.0
13819.0,-36371.0
9494.0,36653.0
-7810.0,37276.0
14103.0,-36140.0
14107.0,-34887.0
14502.0,-12779.0
34871.0,-34809.0
9599.0,35771.0
-34482.0,-10386.0
-11012.0,37066.0
-9777.0,-36288.0
-34987.0,37551.0
-13048.0,-13617.0
-15653.0,-37362.0
-34823.0,8077.0
-7682.0,-35774.0
8785.0,6721.0
34781.0,-33766.0
-11853.0,35624.0
-34509.0,-11044.0
-9665.0,-31584.0
38566.0,-34675.0
13537.0,-13222.0
6815.0,37309.0
-36299.0,-11537.0
-38719.0,-37295.0
33415.0,-35820.0
32557.0,-33638.0
-14200.0,36396.0
-37066.0,35585.0
10071.0,13402.0
-11123.0,-9268.0
-15924.0,33405.0
7962.0,36136.0
-37893.0,-10208.0
34344.0,-35189.0
17177.0,9661.0
15242.0,36999.0
34540.0,-39333.0
10628.0,36525.0
11193.0,36870.0
35788.0,37973.0
-13294.0,12507.0
-12911.0,14095.0
34391.0,-11557.0
-9233.0,36126.0
34076.0,-12081.0
-33261.0,11494.0
-11309.0,8119.0
-10545.0,-34278.0
-33453.0,-37626.0
9642.0,17773.0
36687.0,-31195.0
33428.0,35380.0
-11774.0,32142.0
34956.0,-5824.0
-36586.0,-7255.0
37090.0,9946.0
-38005.0,36453.0
18752.0,8137.0
-32213.0,-37875.0
-10017.0,-37195.0
27073.0,37499.0
-14134.0,-36183.0
-36840.0,-30444.0
-13715.0,-36341.0
-9993.0,11508.0
-8797.0,-35886.0
10912.0,-9821.0
37864.0,-36473.0
-13560.0,13067.0
-10558.0,11327.0
-36296.0,8674.0
14885.0,-34275.0
34735.0,9842.0
9687.0,-35177.0
-35675.0,-37315.0
-34935.0,-5527.0
36637.0,36236.0
12795.0,13514.0
-12351.0,-6703.0
35587.0,-11587.0
36947.0,-14898.0
36989.0,-13411.0
32827.0,14009.0
-34501.0,35578.0
8296.0,8498.0
-10594.0,14555.0
14005.0,10548.0
18152.0,13634.0
35066.0,11113.0
19741.0,-31127.0
6102.0,30663.0
13316.0,-31867.0
-35745.0,-38340.0
-35569.0,37100.0
10456.0,-16368.0
14724.0,-30991.0
-36473.0,5702.0
15947.0,-29036.0
-34882.0,-10623.0
-6700.0,37236.0
-11416.0,9985.0
36009.0,-8053.0
-36373.0,6385.0
7344.0,-35621.0
8832.0,-35688.0
-34674.0,-12337.0
-15423.0,-34720.0
37396.0,-35865.0
-30767.0,-37000.0
8516.0,-35358.0
-11476.0,-14420.0
-13776.0,15068.0
-10242.0,-10941.0
35366.0,-8225.0
-7448.0,36086.0
35234.0,-10757.0
-36014.0,-12481.0
11749.0,9905.0
-10213.0,8376.0
36474.0,-10944.0
-9599.0,-9398.0
6684.0,-35526.0
16924.0,33398.0
-18614.0,-8442.0
-35089.0,-34689.0
16630.0,10223.0
-9653.0,36377.0
-12049.0,-11996.0
-37274.0,-34763.0
36897.0,38502.0
9124.0,34284.0
36090.0,-32864.0
-13399.0,35770.0
35558.0,7746.0
35708.0,12259.0
12147.0,-10406.0
-12978.0,33469.0
37164.0,35684.0
-32570.0,-37993.0
18161.0,-13592.0
9250.0,-35808.0
15588.0,-35351.0
7220.0,35789.0
-14070.0,-6497.0
32259.0,34555.0
-9295.0,-7834.0
-37267.0,9257.0
-12094.0,-5980.0
-15610.0,31900.0
8550.0,-7548.0
-13887.0,-36755.0
-33785.0,37718.0
-38873.0,-15653.0
