col_0,col_1
-128892.0,-57314.0
-140783.0,9319.0
65111.0,125402.0
107841.0,-86709.0
10124.0,140988.0
7787.0,-139419.0
-50486.0,128236.0
142731.0,12741.0
-58587.0,-124131.0
-138950.0,7949.0
135077.0,44988.0
-134985.0,-45742.0
66593.0,123894.0
57507.0,-125848.0
-56283.0,-132335.0
66615.0,-124737.0
46116.0,-129923.0
109934.0,-88129.0
98454.0,-102557.0
95331.0,100453.0
-138035.0,-207.0
-139486.0,7147.0
61105.0,127233.0
-128852.0,51268.0
-127697.0,-59222.0
139520.0,-15018.0
7518.0,-139696.0
101222.0,96568.0
-54971.0,129768.0
130139.0,61127.0
-59880.0,128646.0
-8659.0,137802.0
48239.0,-133626.0
133195.0,41190.0
-49554.0,-129987.0
63823.0,-125981.0
93365.0,-101993.0
51428.0,128223.0
-61118.0,126862.0
98397.0,-103119.0
49190.0,-131859.0
128532.0,-61761.0
129762.0,-47693.0
94873.0,103701.0
-1047.0,140382.0
130814.0,-48507.0
55023.0,127486.0
-135496.0,34046.0
-130722.0,51128.0
87566.0,110591.0
140342.0,-15263.0
124940.0,61791.0
-142696.0,-8855.0
140115.0,14222.0
-98412.0,99681.0
-120697.0,72127.0
64657.0,123905.0
-125381.0,66793.0
-98208.0,98755.0
-137931.0,18515.0
134377.0,33831.0
-58146.0,129077.0
58986.0,125244.0
132745.0,-43413.0
-142500.0,-12647.0
133576.0,56086.0
-130525.0,-52834.0
-132352.0,-51232.0
6737.0,-140623.0
-14152.0,-138086.0
-93125.0,102864.0
87635.0,110635.0
-5668.0,140347.0
141944.0,4470.0
-131389.0,46572.0
129950.0,51966.0
-99382.0,104334.0
48592.0,134019.0
-8121.0,-141141.0
-131380.0,48873.0
132317.0,-53908.0
131157.0,61254.0
4480.0,138363.0
-95579.0,107382.0
106047.0,-94360.0
8548.0,141186.0
-127745.0,-58271.0
131609.0,-51527.0
56612.0,130051.0
91577.0,104783.0
-128829.0,-58328.0
-133118.0,39423.0
126236.0,-57006.0
51236.0,128300.0
-12997.0,140305.0
-124906.0,-61540.0
-53273.0,128732.0
101673.0,95339.0
56530.0,-130511.0
-105372.0,91788.0
-140121.0,1094.0
-299.0,139751.0
48827.0,-129116.0
8845.0,-138087.0
-123126.0,-65202.0
-74252.0,122568.0
16403.0,-137413.0
-131441.0,58393.0
-97965.0,-99546.0
125757.0,-71372.0
60928.0,128022.0
130510.0,-54101.0
-125984.0,-60396.0
-128829.0,-61910.0
59919.0,127930.0
133609.0,-39884.0
-133402.0,-14820.0
55893.0,-125730.0
-111307.0,-84120.0
-91654.0,-104122.0
127323.0,61290.0
-46610.0,-135859.0
-130446.0,53616.0
-123909.0,-66044.0
140905.0,8877.0
-139532.0,-8625.0
